entryname,source,author,date,url,teamname,ranking,comments
CBS_250227_PHI,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Philadelphia 76ers,25,"Podcast P is now just P, but that hasn't stopped the Sixers from taking Ls. It's now nine losses in a row as a possible Joel Embiid shutdown seems to be getting closer and closer to reality. To George's credit, he put up a valiant performance in Wednesday's loss to the Knicks with 25 points, eight rebounds and seven assists, his first time breaking the 20-point barrier in over a month."
CBS_250227_TOR,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Toronto Raptors,26,"The future core of the Raptors is Scottie Barnes, RJ Barrett and Immanuel Quickley, so it's probably not great that the team's net rating is nearly minus-15 when they've been on the floor together this season. Maybe Brandon Ingram will change the dynamic if and when he gets healthy."
CBS_250227_NOP,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,New Orleans Pelicans,27,"When you've had a season like the Pelicans have, three wins in four games is nothing to overlook. Zion Williamson has been a monster, averaging 23 points and seven rebounds in 28 minutes during the stretch on 57% shooting."
CBS_250227_UTA,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Utah Jazz,28,"Keyonte George has been up and down all year, but his 30-point performance in Utah's surprising win over Houston on Saturday will go in the ""keep"" pile, for sure. And for those of you unaware of what rookie distributor extraordinaire Isaiah Collier has been doing, he's averaged 8.2 assists since Jan. 1, good for seventh in the entire NBA over that span."
CBS_250227_CHA,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Charlotte Hornets,29,"On the surface, four straight losses is nothing out of the ordinary for this Hornets group. But then you consider that they had the WORST THREE-GAME STRETCH IN NBA HISTORY, and that changes the calculus a bit. That's right, Charlotte has lost its last three games by 131(!) points, absolutely destroying the previous record for futility. And the crazy thing is, LaMelo Ball and Mark Williams played two of the games, while Miles Bridges suited up for all three."
CBS_250227_WAS,CBS,Colin Ward-Henninger,250227,https://www.cbssports.com/nba/news/nba-power-rankings-cavs-take-back-no-1-from-okc-lakers-looking-scary-streaking-pistons-vault-into-top-10/,Washington Wizards,30,"The Wizards have a .333 winning percentage when Khris Middleton and Marcus Smart play, blowing away their season-long mark of .172. Successful trade! The two vets have combined to average 18 points and six assists in three games, but it's probably best if Wizards fans don't get used to seeing them on the court too often."
CBS_250306_CLE,CBS,Colin Ward-Henninger,250306,https://www.cbssports.com/nba/news/nba-power-rankings-lakers-warriors-steamrolling-toward-playoffs-cavs-on-fire-again-bucks-on-the-rise/,Cleveland Cavaliers,1,"That's a dirty dozen for the Cavs, who have averaged a blistering 125 points per 100 possessions during the 12-game winning streak. As if they needed more help, De'Andre Hunter has averaged 15 points on 52% 3-point shooting since coming over from the Hawks. Whatever Kenny Atkinson is putting in the water out there, it's safe to say we'd all like a glass."
CBS_250306_OKC,CBS,Colin Ward-Henninger,250306,https://www.cbssports.com/nba/news/nba-power-rankings-lakers-warriors-steamrolling-toward-playoffs-cavs-on-fire-again-bucks-on-the-rise/,Oklahoma City Thunder,2,"Nothing says dominant like 40 of your 51 wins coming by double-digits. Absolutely lights out. Shai Gilgeous-Alexander may have wrapped up his MVP campaign with another 50-plus point game, his fourth of the season, in Monday's win over the Rockets (the league's fourth-best defense, FYI). They've won five in a row for like the hundredth time this season."
CBS_250306_BOS,CBS,Colin Ward-Henninger,250306,https://www.cbssports.com/nba/news/nba-power-rankings-lakers-warriors-steamrolling-toward-playoffs-cavs-on-fire-again-bucks-on-the-rise/,Boston Celtics,3,"It's so hard to gauge the Celtics, because they can go out and lose to the Cavs at home one night (without two key players, as usual), then bounce back to beat the Nuggets and follow it up with an NBA-record performance against the Blazers from -- of all people -- Payton Pritchard and Derrick White. They're the only teammates in Celtics history to score 40-plus points in the same game, and they're probably the third- and sixth-best players on the team. Scary stuff."
CBS_250306_NYK,CBS,Colin Ward-Henninger,250306,https://www.cbssports.com/nba/news/nba-power-rankings-lakers-warriors-steamrolling-toward-playoffs-cavs-on-fire-again-bucks-on-the-rise/,New York Knicks,4,"After starting the season 6-7 in clutch games (within five points with five minutes left), the Knicks have now won 10 straight while outscoring opponents by nearly 30 points per 100 possessions in such situations. That's a positive sign as the team gears up for the playoffs, likely as the No. 3 seed in the East."
CBS_250306_DEN,CBS,Colin Ward-Henninger,250306,https://www.cbssports.com/nba/news/nba-power-rankings-lakers-warriors-steamrolling-toward-playoffs-cavs-on-fire-again-bucks-on-the-rise/,Denver Nuggets,5,"All this discussion about Nikola Jokić being MVP -- maybe we should be talking about Aaron Gordon? The Nuggets are 24-12 this season with him but just 16-10 without him, and Denver has scored 122 points per 100 possessions with him on the floor compared to 117 when he's on the bench. Their plus-9.7 net rating with Gordon on the court is second on the team to ... well, you know who."
CBS_250306_LAL,CBS,Colin Ward-Henninger,250306,https://www.cbssports.com/nba/news/nba-power-rankings-lakers-warriors-steamrolling-toward-playoffs-cavs-on-fire-again-bucks-on-the-rise/,Los Angeles Lakers,6,"The Lakers are blazing hot, and we now have a decent enough sample size to look at how Luka Dončić and LeBron James have played together. So far in just over 200 minutes with Dončić and James on the floor together, the Lakers have a plus-6.4 net rating. Perhaps most surprising is the pristine defensive mark of 106.5 points allowed per 100 possessions. Most expected the Lakers to struggle defensively after the trade, but instead they have the league's third-best defensive mark since Dončić's first game."
CBS_250306_MEM,CBS,Colin Ward-Henninger,250306,https://www.cbssports.com/nba/news/nba-power-rankings-lakers-warriors-steamrolling-toward-playoffs-cavs-on-fire-again-bucks-on-the-rise/,Memphis Grizzlies,7,"Three straight losses inside the final five seconds, an injury to Jaren Jackson Jr. and then a matchup with the conference-best Thunder? Not a great run for the Grizzlies, who are in danger of slipping into the fifth spot out West amid a four-game losing streak. One bit of good news was that Ja Morant returned from a shoulder injury on Wednesday, scoring 24 points in 32 minutes in the loss to OKC."
CBS_250306_HOU,CBS,Colin Ward-Henninger,250306,https://www.cbssports.com/nba/news/nba-power-rankings-lakers-warriors-steamrolling-toward-playoffs-cavs-on-fire-again-bucks-on-the-rise/,Houston Rockets,8,"The Rockets haven't been able to score lately, putting up the league's fifth-fewest points per 100 possessions since Feb. 1. Ironically, the game they had no problem scoring came without the majority of their rotation against one of the best defenses in NBA history -- though they still lost to the Thunder in a barnburner. Rookie Reed Sheppard finally got a healthy dose of playing time and took full advantage, setting career highs in points (25), assists (five) and minutes (31) in the loss to OKC."
CBS_250306_MIL,CBS,Colin Ward-Henninger,250306,https://www.cbssports.com/nba/news/nba-power-rankings-lakers-warriors-steamrolling-toward-playoffs-cavs-on-fire-again-bucks-on-the-rise/,Milwaukee Bucks,9,"The Bucks have quietly won four in a row and eight of their last 10, with Giannis Antetokounmpo playing fewer than 30 minutes per game over that stretch -- who would have thought? Damian Lillard has continued his bounce-back season, putting up 26 points and 5.5 assists per game over his last eight."
CBS_250306_MIN,CBS,Colin Ward-Henninger,250306,https://www.cbssports.com/nba/news/nba-power-rankings-lakers-warriors-steamrolling-toward-playoffs-cavs-on-fire-again-bucks-on-the-rise/,Minnesota Timberwolves,10,"Anthony Edwards cost his team what could be a crucial game by picking up his 16th technical foul and earning a suspension for Friday's loss to the Jazz. With things packed so tightly in the West, that could mean the difference between a playoff or Play-In spot. Julius Randle has looked good in three games since his return from a month-long absence, averaging 20 points, eight rebounds and six assists on 51% shooting."
CBS_250306_IND,CBS,Colin Ward-Henninger,250306,https://www.cbssports.com/nba/news/nba-power-rankings-lakers-warriors-steamrolling-toward-playoffs-cavs-on-fire-again-bucks-on-the-rise/,Indiana Pacers,11,"Turns out Friday the 13th was lucky for the Pacers -- since Dec. 13 they've gone 25-10 with the league's seventh-best net rating, landing in the top 10 in both offensive and defensive efficiency. From that date forward, Tyrese Haliburton has averaged 19 points and nine assists on astronomically efficient 50/43/87 splits."
CBS_250306_GSW,CBS,Colin Ward-Henninger,250306,https://www.cbssports.com/nba/news/nba-power-rankings-lakers-warriors-steamrolling-toward-playoffs-cavs-on-fire-again-bucks-on-the-rise/,Golden State Warriors,12,"Jimmy Butler said that he's finally starting to figure out how to play next to Steph Curry, which is a terrifying thought for the rest of the league. Golden State improved to 9-1 with Butler and shows no signs of slowing. Since he came aboard, the Warriors have the second-best defense and fifth-best offense in the NBA. They're slowly tracking down the Rockets for the No. 5 seed, and are looking like a nightmare playoff matchup."
